IDs,Sub_ID,Extension,Baitset
TCGA-D8-A3Z6-01,TCGA-D8-A3Z6,1,Nimblegen.SQEZ2
TCGA-D8-A4Z1-01,TCGA-D8-A4Z1,1,Nimblegen.SQEZ2
TCGA-D8-A73U-01,TCGA-D8-A73U,1,Nimblegen.SQEZ2
TCGA-D8-A73W-01,TCGA-D8-A73W,1,Nimblegen.SQEZ2
TCGA-D8-A73X-01,TCGA-D8-A73X,1,Nimblegen.SQEZ2
TCGA-DF-A2KN-01,TCGA-DF-A2KN,1,Nimblegen.SQEZ2
TCGA-DF-A2KR-01,TCGA-DF-A2KR,1,Nimblegen.SQEZ2
TCGA-DF-A2KU-01,TCGA-DF-A2KU,1,Nimblegen.SQEZ2
TCGA-DF-A2KV-01,TCGA-DF-A2KV,1,Nimblegen.SQEZ2
TCGA-DF-A2KZ-01,TCGA-DF-A2KZ,1,Nimblegen.SQEZ2
TCGA-DG-A2KH-01,TCGA-DG-A2KH,1,Nimblegen.SQEZ2
TCGA-DG-A2KJ-01,TCGA-DG-A2KJ,1,Nimblegen.SQEZ2
TCGA-DG-A2KK-01,TCGA-DG-A2KK,1,Nimblegen.SQEZ2
TCGA-DG-A2KL-01,TCGA-DG-A2KL,1,Nimblegen.SQEZ2
TCGA-DG-A2KM-01,TCGA-DG-A2KM,1,Nimblegen.SQEZ2
TCGA-DI-A1BU-01,TCGA-DI-A1BU,1,Nimblegen.SQEZ2
TCGA-DI-A1C3-01,TCGA-DI-A1C3,1,Nimblegen.SQEZ2
TCGA-DI-A2QT-01,TCGA-DI-A2QT,1,Nimblegen.SQEZ2
TCGA-DI-A2QY-01,TCGA-DI-A2QY,1,Nimblegen.SQEZ2
TCGA-DS-A3LQ-01,TCGA-DS-A3LQ,1,Nimblegen.SQEZ2
TCGA-DS-A5RQ-01,TCGA-DS-A5RQ,1,Nimblegen.SQEZ2
TCGA-DS-A7WF-01,TCGA-DS-A7WF,1,Nimblegen.SQEZ2
TCGA-DS-A7WH-01,TCGA-DS-A7WH,1,Nimblegen.SQEZ2
TCGA-DS-A7WI-01,TCGA-DS-A7WI,1,Nimblegen.SQEZ2
TCGA-DX-A1KX-01,TCGA-DX-A1KX,1,Nimblegen.SQEZ2
TCGA-DX-A3UC-01,TCGA-DX-A3UC,1,Nimblegen.SQEZ2
TCGA-DX-A3UE-01,TCGA-DX-A3UE,1,Nimblegen.SQEZ2
TCGA-DX-A3UF-01,TCGA-DX-A3UF,1,Nimblegen.SQEZ2
TCGA-DX-A48L-01,TCGA-DX-A48L,1,Nimblegen.SQEZ2
TCGA-DX-A48O-01,TCGA-DX-A48O,1,Nimblegen.SQEZ2
TCGA-DX-A48P-01,TCGA-DX-A48P,1,Nimblegen.SQEZ2
TCGA-DX-A6BF-01,TCGA-DX-A6BF,1,Nimblegen.SQEZ2
TCGA-DX-A6YQ-01,TCGA-DX-A6YQ,1,Nimblegen.SQEZ2
TCGA-DX-A6YT-01,TCGA-DX-A6YT,1,Nimblegen.SQEZ2
TCGA-DX-A6YU-01,TCGA-DX-A6YU,1,Nimblegen.SQEZ2
TCGA-DX-A6YX-01,TCGA-DX-A6YX,1,Nimblegen.SQEZ2
TCGA-DX-A6Z2-01,TCGA-DX-A6Z2,1,Nimblegen.SQEZ2
TCGA-DX-A7EF-01,TCGA-DX-A7EF,1,Nimblegen.SQEZ2
TCGA-DX-A7EI-01,TCGA-DX-A7EI,1,Nimblegen.SQEZ2
TCGA-DX-A7EL-01,TCGA-DX-A7EL,1,Nimblegen.SQEZ2
TCGA-DX-A7EN-01,TCGA-DX-A7EN,1,Nimblegen.SQEZ2
TCGA-DX-A7EO-01,TCGA-DX-A7EO,1,Nimblegen.SQEZ2
TCGA-DX-A7ES-01,TCGA-DX-A7ES,1,Nimblegen.SQEZ2
TCGA-DX-A7EU-01,TCGA-DX-A7EU,1,Nimblegen.SQEZ2
TCGA-DX-A8BG-01,TCGA-DX-A8BG,1,Nimblegen.SQEZ2
TCGA-DX-A8BN-01,TCGA-DX-A8BN,1,Nimblegen.SQEZ2
TCGA-DX-A8BO-01,TCGA-DX-A8BO,1,Nimblegen.SQEZ2
TCGA-DX-A8BT-01,TCGA-DX-A8BT,1,Nimblegen.SQEZ2
TCGA-DX-A8BZ-01,TCGA-DX-A8BZ,1,Nimblegen.SQEZ2
TCGA-DX-AB2F-01,TCGA-DX-AB2F,1,Nimblegen.SQEZ2
TCGA-DX-AB2H-01,TCGA-DX-AB2H,1,Nimblegen.SQEZ2
TCGA-DX-AB2J-01,TCGA-DX-AB2J,1,Nimblegen.SQEZ2
TCGA-DX-AB2O-01,TCGA-DX-AB2O,1,Nimblegen.SQEZ2
TCGA-DX-AB2Q-01,TCGA-DX-AB2Q,1,Nimblegen.SQEZ2
TCGA-DX-AB2S-01,TCGA-DX-AB2S,1,Nimblegen.SQEZ2
TCGA-DX-AB2T-01,TCGA-DX-AB2T,1,Nimblegen.SQEZ2
TCGA-DX-AB2W-01,TCGA-DX-AB2W,1,Nimblegen.SQEZ2
TCGA-DX-AB2X-01,TCGA-DX-AB2X,1,Nimblegen.SQEZ2
TCGA-DX-AB2Z-01,TCGA-DX-AB2Z,1,Nimblegen.SQEZ2
TCGA-DX-AB37-01,TCGA-DX-AB37,1,Nimblegen.SQEZ2
TCGA-DX-AB3B-01,TCGA-DX-AB3B,1,Nimblegen.SQEZ2
TCGA-E2-A2P6-01,TCGA-E2-A2P6,1,Nimblegen.SQEZ2
TCGA-E2-A56Z-01,TCGA-E2-A56Z,1,Nimblegen.SQEZ2
TCGA-E2-A570-01,TCGA-E2-A570,1,Nimblegen.SQEZ2
TCGA-E2-A573-01,TCGA-E2-A573,1,Nimblegen.SQEZ2
TCGA-E2-A574-01,TCGA-E2-A574,1,Nimblegen.SQEZ2
TCGA-E2-A576-01,TCGA-E2-A576,1,Nimblegen.SQEZ2
TCGA-E2-A9RU-01,TCGA-E2-A9RU,1,Nimblegen.SQEZ2
TCGA-E6-A2P8-01,TCGA-E6-A2P8,1,Nimblegen.SQEZ2
TCGA-E6-A2P9-01,TCGA-E6-A2P9,1,Nimblegen.SQEZ2
TCGA-E6-A8L9-01,TCGA-E6-A8L9,1,Nimblegen.SQEZ2
TCGA-E9-A3HO-01,TCGA-E9-A3HO,1,Nimblegen.SQEZ2
TCGA-E9-A3QA-01,TCGA-E9-A3QA,1,Nimblegen.SQEZ2
TCGA-E9-A5FK-01,TCGA-E9-A5FK,1,Nimblegen.SQEZ2
TCGA-E9-A5FL-01,TCGA-E9-A5FL,1,Nimblegen.SQEZ2
TCGA-E9-A5UO-01,TCGA-E9-A5UO,1,Nimblegen.SQEZ2
TCGA-E9-A6HE-01,TCGA-E9-A6HE,1,Nimblegen.SQEZ2
TCGA-EA-A1QS-01,TCGA-EA-A1QS,1,Nimblegen.SQEZ2
TCGA-EA-A3HQ-01,TCGA-EA-A3HQ,1,Nimblegen.SQEZ2
TCGA-EA-A3HR-01,TCGA-EA-A3HR,1,Nimblegen.SQEZ2
TCGA-EA-A3HS-01,TCGA-EA-A3HS,1,Nimblegen.SQEZ2
TCGA-EA-A3HT-01,TCGA-EA-A3HT,1,Nimblegen.SQEZ2
TCGA-EA-A3HU-01,TCGA-EA-A3HU,1,Nimblegen.SQEZ2
TCGA-EA-A3QD-01,TCGA-EA-A3QD,1,Nimblegen.SQEZ2
TCGA-EA-A3QE-01,TCGA-EA-A3QE,1,Nimblegen.SQEZ2
TCGA-EA-A3Y4-01,TCGA-EA-A3Y4,1,Nimblegen.SQEZ2
TCGA-EA-A410-01,TCGA-EA-A410,1,Nimblegen.SQEZ2
TCGA-EA-A411-01,TCGA-EA-A411,1,Nimblegen.SQEZ2
TCGA-EA-A439-01,TCGA-EA-A439,1,Nimblegen.SQEZ2
TCGA-EA-A43B-01,TCGA-EA-A43B,1,Nimblegen.SQEZ2
TCGA-EA-A5FO-01,TCGA-EA-A5FO,1,Nimblegen.SQEZ2
TCGA-EA-A5O9-01,TCGA-EA-A5O9,1,Nimblegen.SQEZ2
TCGA-EA-A5ZD-01,TCGA-EA-A5ZD,1,Nimblegen.SQEZ2
TCGA-EA-A5ZE-01,TCGA-EA-A5ZE,1,Nimblegen.SQEZ2
TCGA-EA-A5ZF-01,TCGA-EA-A5ZF,1,Nimblegen.SQEZ2
TCGA-EA-A6QX-01,TCGA-EA-A6QX,1,Nimblegen.SQEZ2
TCGA-EA-A78R-01,TCGA-EA-A78R,1,Nimblegen.SQEZ2
TCGA-EA-A97N-01,TCGA-EA-A97N,1,Nimblegen.SQEZ2
TCGA-EK-A2GZ-01,TCGA-EK-A2GZ,1,Nimblegen.SQEZ2
TCGA-EK-A2H0-01,TCGA-EK-A2H0,1,Nimblegen.SQEZ2
TCGA-EK-A2H1-01,TCGA-EK-A2H1,1,Nimblegen.SQEZ2
TCGA-EK-A2IP-01,TCGA-EK-A2IP,1,Nimblegen.SQEZ2
TCGA-EK-A2PG-01,TCGA-EK-A2PG,1,Nimblegen.SQEZ2
TCGA-EK-A2PI-01,TCGA-EK-A2PI,1,Nimblegen.SQEZ2
TCGA-EK-A2PK-01,TCGA-EK-A2PK,1,Nimblegen.SQEZ2
TCGA-EK-A2PL-01,TCGA-EK-A2PL,1,Nimblegen.SQEZ2
TCGA-EK-A2PM-01,TCGA-EK-A2PM,1,Nimblegen.SQEZ2
TCGA-EK-A2R7-01,TCGA-EK-A2R7,1,Nimblegen.SQEZ2
TCGA-EK-A2R8-01,TCGA-EK-A2R8,1,Nimblegen.SQEZ2
TCGA-EK-A2R9-01,TCGA-EK-A2R9,1,Nimblegen.SQEZ2
TCGA-EK-A2RA-01,TCGA-EK-A2RA,1,Nimblegen.SQEZ2
TCGA-EK-A2RB-01,TCGA-EK-A2RB,1,Nimblegen.SQEZ2
TCGA-EK-A2RC-01,TCGA-EK-A2RC,1,Nimblegen.SQEZ2
TCGA-EK-A2RE-01,TCGA-EK-A2RE,1,Nimblegen.SQEZ2
TCGA-EK-A2RJ-01,TCGA-EK-A2RJ,1,Nimblegen.SQEZ2
TCGA-EK-A2RK-01,TCGA-EK-A2RK,1,Nimblegen.SQEZ2
TCGA-EK-A2RL-01,TCGA-EK-A2RL,1,Nimblegen.SQEZ2
TCGA-EK-A2RM-01,TCGA-EK-A2RM,1,Nimblegen.SQEZ2
TCGA-EK-A2RN-01,TCGA-EK-A2RN,1,Nimblegen.SQEZ2
TCGA-EK-A2RO-01,TCGA-EK-A2RO,1,Nimblegen.SQEZ2
TCGA-EK-A3GJ-01,TCGA-EK-A3GJ,1,Nimblegen.SQEZ2
TCGA-EK-A3GK-01,TCGA-EK-A3GK,1,Nimblegen.SQEZ2
TCGA-EK-A3GM-01,TCGA-EK-A3GM,1,Nimblegen.SQEZ2
TCGA-EK-A3GN-01,TCGA-EK-A3GN,1,Nimblegen.SQEZ2
TCGA-EO-A22U-01,TCGA-EO-A22U,1,Nimblegen.SQEZ2
TCGA-EO-A22X-01,TCGA-EO-A22X,1,Nimblegen.SQEZ2
TCGA-EO-A22Y-01,TCGA-EO-A22Y,1,Nimblegen.SQEZ2
TCGA-EO-A3AS-01,TCGA-EO-A3AS,1,Nimblegen.SQEZ2
TCGA-EO-A3AU-01,TCGA-EO-A3AU,1,Nimblegen.SQEZ2
TCGA-EO-A3AV-01,TCGA-EO-A3AV,1,Nimblegen.SQEZ2
TCGA-EO-A3AY-01,TCGA-EO-A3AY,1,Nimblegen.SQEZ2
TCGA-EO-A3AZ-01,TCGA-EO-A3AZ,1,Nimblegen.SQEZ2
TCGA-EO-A3B0-01,TCGA-EO-A3B0,1,Nimblegen.SQEZ2
TCGA-EO-A3B1-01,TCGA-EO-A3B1,1,Nimblegen.SQEZ2
TCGA-EO-A3KU-01,TCGA-EO-A3KU,1,Nimblegen.SQEZ2
TCGA-EO-A3KW-01,TCGA-EO-A3KW,1,Nimblegen.SQEZ2
TCGA-EO-A3KX-01,TCGA-EO-A3KX,1,Nimblegen.SQEZ2
TCGA-EO-A3L0-01,TCGA-EO-A3L0,1,Nimblegen.SQEZ2
TCGA-EW-A2FR-01,TCGA-EW-A2FR,1,Nimblegen.SQEZ2
TCGA-EW-A423-01,TCGA-EW-A423,1,Nimblegen.SQEZ2
TCGA-EW-A6S9-01,TCGA-EW-A6S9,1,Nimblegen.SQEZ2
TCGA-EW-A6SB-01,TCGA-EW-A6SB,1,Nimblegen.SQEZ2
TCGA-EW-A6SC-01,TCGA-EW-A6SC,1,Nimblegen.SQEZ2
TCGA-EW-A6SD-01,TCGA-EW-A6SD,1,Nimblegen.SQEZ2
TCGA-EX-A1H6-01,TCGA-EX-A1H6,1,Nimblegen.SQEZ2
TCGA-EX-A69L-01,TCGA-EX-A69L,1,Nimblegen.SQEZ2
TCGA-EX-A69M-01,TCGA-EX-A69M,1,Nimblegen.SQEZ2
TCGA-EX-A8YF-01,TCGA-EX-A8YF,1,Nimblegen.SQEZ2
TCGA-EY-A1GL-01,TCGA-EY-A1GL,1,Nimblegen.SQEZ2
TCGA-EY-A1GO-01,TCGA-EY-A1GO,1,Nimblegen.SQEZ2
TCGA-EY-A1GX-01,TCGA-EY-A1GX,1,Nimblegen.SQEZ2
TCGA-EY-A2ON-01,TCGA-EY-A2ON,1,Nimblegen.SQEZ2
TCGA-EY-A2OO-01,TCGA-EY-A2OO,1,Nimblegen.SQEZ2
TCGA-EY-A2OP-01,TCGA-EY-A2OP,1,Nimblegen.SQEZ2
TCGA-EY-A2OQ-01,TCGA-EY-A2OQ,1,Nimblegen.SQEZ2
TCGA-EY-A3L3-01,TCGA-EY-A3L3,1,Nimblegen.SQEZ2
TCGA-EY-A3QX-01,TCGA-EY-A3QX,1,Nimblegen.SQEZ2
TCGA-EY-A4KR-01,TCGA-EY-A4KR,1,Nimblegen.SQEZ2
TCGA-EY-A547-01,TCGA-EY-A547,1,Nimblegen.SQEZ2
TCGA-EY-A548-01,TCGA-EY-A548,1,Nimblegen.SQEZ2
TCGA-EY-A549-01,TCGA-EY-A549,1,Nimblegen.SQEZ2
TCGA-EY-A54A-01,TCGA-EY-A54A,1,Nimblegen.SQEZ2
TCGA-EY-A5W2-01,TCGA-EY-A5W2,1,Nimblegen.SQEZ2
TCGA-EY-A72D-01,TCGA-EY-A72D,1,Nimblegen.SQEZ2
TCGA-FI-A3PV-01,TCGA-FI-A3PV,1,Nimblegen.SQEZ2
TCGA-FI-A3PX-01,TCGA-FI-A3PX,1,Nimblegen.SQEZ2
TCGA-FU-A3EO-01,TCGA-FU-A3EO,1,Nimblegen.SQEZ2
TCGA-FU-A3HY-01,TCGA-FU-A3HY,1,Nimblegen.SQEZ2
TCGA-FU-A3HZ-01,TCGA-FU-A3HZ,1,Nimblegen.SQEZ2
TCGA-FU-A3NI-01,TCGA-FU-A3NI,1,Nimblegen.SQEZ2
TCGA-FU-A3TQ-01,TCGA-FU-A3TQ,1,Nimblegen.SQEZ2
TCGA-FU-A3TX-01,TCGA-FU-A3TX,1,Nimblegen.SQEZ2
TCGA-FU-A3WB-01,TCGA-FU-A3WB,1,Nimblegen.SQEZ2
TCGA-FU-A3YQ-01,TCGA-FU-A3YQ,1,Nimblegen.SQEZ2
TCGA-FU-A40J-01,TCGA-FU-A40J,1,Nimblegen.SQEZ2
TCGA-FU-A770-01,TCGA-FU-A770,1,Nimblegen.SQEZ2
TCGA-FX-A2QS-01,TCGA-FX-A2QS,1,Nimblegen.SQEZ2
TCGA-FX-A3RE-01,TCGA-FX-A3RE,1,Nimblegen.SQEZ2
TCGA-FX-A48G-01,TCGA-FX-A48G,1,Nimblegen.SQEZ2
TCGA-FX-A76Y-01,TCGA-FX-A76Y,1,Nimblegen.SQEZ2
TCGA-FX-A8OO-01,TCGA-FX-A8OO,1,Nimblegen.SQEZ2
TCGA-GH-A9DA-01,TCGA-GH-A9DA,1,Nimblegen.SQEZ2
TCGA-GM-A3NW-01,TCGA-GM-A3NW,1,Nimblegen.SQEZ2
TCGA-GM-A3XL-01,TCGA-GM-A3XL,1,Nimblegen.SQEZ2
TCGA-GM-A4E0-01,TCGA-GM-A4E0,1,Nimblegen.SQEZ2
TCGA-GM-A5PV-01,TCGA-GM-A5PV,1,Nimblegen.SQEZ2
TCGA-HB-A2OT-01,TCGA-HB-A2OT,1,Nimblegen.SQEZ2
TCGA-HB-A3L4-01,TCGA-HB-A3L4,1,Nimblegen.SQEZ2
TCGA-HB-A43Z-01,TCGA-HB-A43Z,1,Nimblegen.SQEZ2
TCGA-HB-A5W3-01,TCGA-HB-A5W3,1,Nimblegen.SQEZ2
TCGA-HG-A2PA-01,TCGA-HG-A2PA,1,Nimblegen.SQEZ2
TCGA-HM-A3JJ-01,TCGA-HM-A3JJ,1,Nimblegen.SQEZ2
TCGA-HM-A3JK-01,TCGA-HM-A3JK,1,Nimblegen.SQEZ2
TCGA-HN-A2OB-01,TCGA-HN-A2OB,1,Nimblegen.SQEZ2
TCGA-IE-A4EH-01,TCGA-IE-A4EH,1,Nimblegen.SQEZ2
TCGA-IE-A4EI-01,TCGA-IE-A4EI,1,Nimblegen.SQEZ2
TCGA-IE-A4EJ-01,TCGA-IE-A4EJ,1,Nimblegen.SQEZ2
TCGA-IE-A6BZ-01,TCGA-IE-A6BZ,1,Nimblegen.SQEZ2
TCGA-IF-A4AK-01,TCGA-IF-A4AK,1,Nimblegen.SQEZ2
TCGA-IR-A3L7-01,TCGA-IR-A3L7,1,Nimblegen.SQEZ2
TCGA-IR-A3LA-01,TCGA-IR-A3LA,1,Nimblegen.SQEZ2
TCGA-IR-A3LC-01,TCGA-IR-A3LC,1,Nimblegen.SQEZ2
TCGA-IR-A3LF-01,TCGA-IR-A3LF,1,Nimblegen.SQEZ2
TCGA-IR-A3LH-01,TCGA-IR-A3LH,1,Nimblegen.SQEZ2
TCGA-IR-A3LI-01,TCGA-IR-A3LI,1,Nimblegen.SQEZ2
TCGA-IR-A3LK-01,TCGA-IR-A3LK,1,Nimblegen.SQEZ2
TCGA-IR-A3LL-01,TCGA-IR-A3LL,1,Nimblegen.SQEZ2
TCGA-IS-A3K6-01,TCGA-IS-A3K6,1,Nimblegen.SQEZ2
TCGA-IS-A3K7-01,TCGA-IS-A3K7,1,Nimblegen.SQEZ2
TCGA-IS-A3KA-01,TCGA-IS-A3KA,1,Nimblegen.SQEZ2
TCGA-IW-A3M4-01,TCGA-IW-A3M4,1,Nimblegen.SQEZ2
TCGA-IW-A3M6-01,TCGA-IW-A3M6,1,Nimblegen.SQEZ2
TCGA-JL-A3YX-01,TCGA-JL-A3YX,1,Nimblegen.SQEZ2
TCGA-JU-AAVI-01,TCGA-JU-AAVI,1,Nimblegen.SQEZ2
TCGA-JV-A5VE-01,TCGA-JV-A5VE,1,Nimblegen.SQEZ2
TCGA-JV-A5VF-01,TCGA-JV-A5VF,1,Nimblegen.SQEZ2
TCGA-JW-A5VG-01,TCGA-JW-A5VG,1,Nimblegen.SQEZ2
TCGA-JW-A5VH-01,TCGA-JW-A5VH,1,Nimblegen.SQEZ2
TCGA-JW-A5VI-01,TCGA-JW-A5VI,1,Nimblegen.SQEZ2
TCGA-JW-A5VJ-01,TCGA-JW-A5VJ,1,Nimblegen.SQEZ2
TCGA-JW-A5VL-01,TCGA-JW-A5VL,1,Nimblegen.SQEZ2
TCGA-JW-A69B-01,TCGA-JW-A69B,1,Nimblegen.SQEZ2
TCGA-JW-A852-01,TCGA-JW-A852,1,Nimblegen.SQEZ2
TCGA-JW-AAVH-01,TCGA-JW-AAVH,1,Nimblegen.SQEZ2
TCGA-JX-A3Q0-01,TCGA-JX-A3Q0,1,Nimblegen.SQEZ2
TCGA-JX-A3Q8-01,TCGA-JX-A3Q8,1,Nimblegen.SQEZ2
TCGA-JX-A5QV-01,TCGA-JX-A5QV,1,Nimblegen.SQEZ2
TCGA-K1-A6RU-01,TCGA-K1-A6RU,1,Nimblegen.SQEZ2
TCGA-KD-A5QS-01,TCGA-KD-A5QS,1,Nimblegen.SQEZ2
TCGA-KD-A5QT-01,TCGA-KD-A5QT,1,Nimblegen.SQEZ2
TCGA-KD-A5QU-01,TCGA-KD-A5QU,1,Nimblegen.SQEZ2
TCGA-KF-A41W-01,TCGA-KF-A41W,1,Nimblegen.SQEZ2
TCGA-KJ-A3U4-01,TCGA-KJ-A3U4,1,Nimblegen.SQEZ2
TCGA-KP-A3VZ-01,TCGA-KP-A3VZ,1,Nimblegen.SQEZ2
TCGA-KP-A3W3-01,TCGA-KP-A3W3,1,Nimblegen.SQEZ2
TCGA-KP-A3W4-01,TCGA-KP-A3W4,1,Nimblegen.SQEZ2
TCGA-LD-A66U-01,TCGA-LD-A66U,1,Nimblegen.SQEZ2
TCGA-LD-A74U-01,TCGA-LD-A74U,1,Nimblegen.SQEZ2
TCGA-LD-A7W5-01,TCGA-LD-A7W5,1,Nimblegen.SQEZ2
TCGA-LD-A7W6-01,TCGA-LD-A7W6,1,Nimblegen.SQEZ2
TCGA-LI-A67I-01,TCGA-LI-A67I,1,Nimblegen.SQEZ2
TCGA-LI-A9QH-01,TCGA-LI-A9QH,1,Nimblegen.SQEZ2
TCGA-LL-A5YL-01,TCGA-LL-A5YL,1,Nimblegen.SQEZ2
TCGA-LL-A5YM-01,TCGA-LL-A5YM,1,Nimblegen.SQEZ2
TCGA-LL-A5YN-01,TCGA-LL-A5YN,1,Nimblegen.SQEZ2
TCGA-LL-A5YO-01,TCGA-LL-A5YO,1,Nimblegen.SQEZ2
TCGA-LL-A5YP-01,TCGA-LL-A5YP,1,Nimblegen.SQEZ2
TCGA-LL-A6FP-01,TCGA-LL-A6FP,1,Nimblegen.SQEZ2
TCGA-LL-A6FQ-01,TCGA-LL-A6FQ,1,Nimblegen.SQEZ2
TCGA-LL-A6FR-01,TCGA-LL-A6FR,1,Nimblegen.SQEZ2
TCGA-LL-A73Z-01,TCGA-LL-A73Z,1,Nimblegen.SQEZ2
TCGA-LL-A740-01,TCGA-LL-A740,1,Nimblegen.SQEZ2
TCGA-LL-A7SZ-01,TCGA-LL-A7SZ,1,Nimblegen.SQEZ2
TCGA-LL-A7T0-01,TCGA-LL-A7T0,1,Nimblegen.SQEZ2
TCGA-LL-A8F5-01,TCGA-LL-A8F5,1,Nimblegen.SQEZ2
TCGA-LL-A9Q3-01,TCGA-LL-A9Q3,1,Nimblegen.SQEZ2
TCGA-LP-A4AU-01,TCGA-LP-A4AU,1,Nimblegen.SQEZ2
TCGA-LP-A4AV-01,TCGA-LP-A4AV,1,Nimblegen.SQEZ2
TCGA-LP-A4AW-01,TCGA-LP-A4AW,1,Nimblegen.SQEZ2
TCGA-LP-A4AX-01,TCGA-LP-A4AX,1,Nimblegen.SQEZ2
TCGA-LP-A5U2-01,TCGA-LP-A5U2,1,Nimblegen.SQEZ2
TCGA-LP-A5U3-01,TCGA-LP-A5U3,1,Nimblegen.SQEZ2
TCGA-LP-A7HU-01,TCGA-LP-A7HU,1,Nimblegen.SQEZ2
TCGA-MA-AA3W-01,TCGA-MA-AA3W,1,Nimblegen.SQEZ2
TCGA-MA-AA3X-01,TCGA-MA-AA3X,1,Nimblegen.SQEZ2
TCGA-MA-AA3Y-01,TCGA-MA-AA3Y,1,Nimblegen.SQEZ2
TCGA-MA-AA3Z-01,TCGA-MA-AA3Z,1,Nimblegen.SQEZ2
TCGA-MA-AA41-01,TCGA-MA-AA41,1,Nimblegen.SQEZ2
TCGA-MA-AA42-01,TCGA-MA-AA42,1,Nimblegen.SQEZ2
TCGA-MA-AA43-01,TCGA-MA-AA43,1,Nimblegen.SQEZ2
TCGA-MB-A5Y8-01,TCGA-MB-A5Y8,1,Nimblegen.SQEZ2
TCGA-MJ-A68H-01,TCGA-MJ-A68H,1,Nimblegen.SQEZ2
TCGA-MU-A5YI-01,TCGA-MU-A5YI,1,Nimblegen.SQEZ2
TCGA-MU-A8JM-01,TCGA-MU-A8JM,1,Nimblegen.SQEZ2
TCGA-MY-A913-01,TCGA-MY-A913,1,Nimblegen.SQEZ2
TCGA-N1-A6IA-01,TCGA-N1-A6IA,1,Nimblegen.SQEZ2
TCGA-OK-A5Q2-01,TCGA-OK-A5Q2,1,Nimblegen.SQEZ2
TCGA-OL-A5D7-01,TCGA-OL-A5D7,1,Nimblegen.SQEZ2
TCGA-OL-A5D8-01,TCGA-OL-A5D8,1,Nimblegen.SQEZ2
TCGA-OL-A5DA-01,TCGA-OL-A5DA,1,Nimblegen.SQEZ2
TCGA-OL-A5RU-01,TCGA-OL-A5RU,1,Nimblegen.SQEZ2
TCGA-OL-A5RV-01,TCGA-OL-A5RV,1,Nimblegen.SQEZ2
TCGA-OL-A5RW-01,TCGA-OL-A5RW,1,Nimblegen.SQEZ2
TCGA-OL-A5RX-01,TCGA-OL-A5RX,1,Nimblegen.SQEZ2
TCGA-OL-A5RZ-01,TCGA-OL-A5RZ,1,Nimblegen.SQEZ2
TCGA-OL-A5S0-01,TCGA-OL-A5S0,1,Nimblegen.SQEZ2
TCGA-OL-A66H-01,TCGA-OL-A66H,1,Nimblegen.SQEZ2
TCGA-OL-A66I-01,TCGA-OL-A66I,1,Nimblegen.SQEZ2
TCGA-OL-A66J-01,TCGA-OL-A66J,1,Nimblegen.SQEZ2
TCGA-OL-A66K-01,TCGA-OL-A66K,1,Nimblegen.SQEZ2
TCGA-OL-A66L-01,TCGA-OL-A66L,1,Nimblegen.SQEZ2
TCGA-OL-A66N-01,TCGA-OL-A66N,1,Nimblegen.SQEZ2
TCGA-OL-A66O-01,TCGA-OL-A66O,1,Nimblegen.SQEZ2
TCGA-OL-A66P-01,TCGA-OL-A66P,1,Nimblegen.SQEZ2
TCGA-OL-A6VO-01,TCGA-OL-A6VO,1,Nimblegen.SQEZ2
TCGA-OL-A6VQ-01,TCGA-OL-A6VQ,1,Nimblegen.SQEZ2
TCGA-OL-A6VR-01,TCGA-OL-A6VR,1,Nimblegen.SQEZ2
TCGA-OL-A97C-01,TCGA-OL-A97C,1,Nimblegen.SQEZ2
TCGA-PC-A5DN-01,TCGA-PC-A5DN,1,Nimblegen.SQEZ2
TCGA-PE-A5DC-01,TCGA-PE-A5DC,1,Nimblegen.SQEZ2
TCGA-PE-A5DD-01,TCGA-PE-A5DD,1,Nimblegen.SQEZ2
TCGA-PE-A5DE-01,TCGA-PE-A5DE,1,Nimblegen.SQEZ2
TCGA-PG-A5BC-01,TCGA-PG-A5BC,1,Nimblegen.SQEZ2
TCGA-PG-A6IB-01,TCGA-PG-A6IB,1,Nimblegen.SQEZ2
TCGA-PG-A7D5-01,TCGA-PG-A7D5,1,Nimblegen.SQEZ2
TCGA-PG-A914-01,TCGA-PG-A914,1,Nimblegen.SQEZ2
TCGA-PG-A916-01,TCGA-PG-A916,1,Nimblegen.SQEZ2
TCGA-PG-A917-01,TCGA-PG-A917,1,Nimblegen.SQEZ2
TCGA-PL-A8LV-01,TCGA-PL-A8LV,1,Nimblegen.SQEZ2
TCGA-PL-A8LZ-01,TCGA-PL-A8LZ,1,Nimblegen.SQEZ2
TCGA-PN-A8MA-01,TCGA-PN-A8MA,1,Nimblegen.SQEZ2
TCGA-Q1-A5R1-01,TCGA-Q1-A5R1,1,Nimblegen.SQEZ2
TCGA-Q1-A5R2-01,TCGA-Q1-A5R2,1,Nimblegen.SQEZ2
TCGA-Q1-A5R3-01,TCGA-Q1-A5R3,1,Nimblegen.SQEZ2
TCGA-Q1-A6DT-01,TCGA-Q1-A6DT,1,Nimblegen.SQEZ2
TCGA-Q1-A6DV-01,TCGA-Q1-A6DV,1,Nimblegen.SQEZ2
TCGA-Q1-A6DW-01,TCGA-Q1-A6DW,1,Nimblegen.SQEZ2
TCGA-Q1-A73O-01,TCGA-Q1-A73O,1,Nimblegen.SQEZ2
